group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
GABAergic Neurons,-0.0017601139,0.020399027,0.49,0.51,0.49,0.34241666666666665,False,Gpnmb,60
Oligodendrocytes,-0.010687718,0.009678452,0.128,0.872,0.128,0.128,False,Bcl2a1a,60
Medium Spiny Neurons,-0.010441466,0.009706524,0.135,0.865,0.135,0.1315,False,Bcl2a1a,60
Microglia,0.019119361,0.018200682,0.856,0.144,0.144,0.13566666666666669,False,Bcl2a1a,60
Oligodendrocyte Precursor Cells,0.009878513,0.012049688,0.789,0.211,0.211,0.1545,False,Bcl2a1a,60
Neurons,0.008993038,0.011924353,0.771,0.229,0.229,0.1694,False,Bcl2a1a,60
Myocytes,0.008408323,0.022687357,0.64,0.36,0.36,0.20116666666666663,False,Bcl2a1a,60
Endothelial Cells,-0.007954328,0.030477101,0.4,0.6,0.4,0.22957142857142854,False,Bcl2a1a,60
Excitatory Neurons,0.003309367,0.013198642,0.593,0.407,0.407,0.25175,False,Bcl2a1a,60
Endocrine Cells,0.011671629,0.05744871,0.59,0.41,0.41,0.2693333333333333,False,Bcl2a1a,60
Astrocytes,0.001606254,0.016995223,0.556,0.444,0.444,0.2868,False,Bcl2a1a,60
Neural Stem Cells,0.0024284904,0.020497,0.549,0.451,0.451,0.30172727272727273,False,Bcl2a1a,60
GABAergic Neurons,-0.0013108383,0.020390658,0.496,0.504,0.496,0.3179166666666667,False,Bcl2a1a,60
Endocrine Cells,0.25851247,0.05798202,1.0,0.0,0.0,0.0,True,Sesn2,60
Medium Spiny Neurons,-0.010413307,0.009717082,0.137,0.863,0.137,0.0685,False,Sesn2,60
Oligodendrocyte Precursor Cells,0.009433573,0.012061663,0.775,0.225,0.225,0.12066666666666666,False,Sesn2,60
Neurons,0.008535143,0.01187507,0.764,0.236,0.236,0.1495,False,Sesn2,60
Oligodendrocytes,-0.0057239174,0.009721318,0.287,0.713,0.287,0.177,False,Sesn2,60
Myocytes,0.0082603395,0.022687472,0.638,0.362,0.362,0.20783333333333331,False,Sesn2,60
Neural Stem Cells,0.00584843,0.020421734,0.621,0.379,0.379,0.23228571428571426,False,Sesn2,60
Endothelial Cells,-0.008330044,0.030446343,0.398,0.602,0.398,0.253,False,Sesn2,60
Microglia,-0.004280573,0.0177475,0.399,0.601,0.399,0.26922222222222225,False,Sesn2,60
Excitatory Neurons,0.002667686,0.013234391,0.58,0.42,0.42,0.2843,False,Sesn2,60
Astrocytes,0.0014114063,0.017032899,0.555,0.445,0.445,0.2989090909090909,False,Sesn2,60
GABAergic Neurons,-0.0025052126,0.020495648,0.473,0.527,0.473,0.3134166666666666,False,Sesn2,60
Myocytes,0.026678348,0.02271073,0.878,0.122,0.122,0.122,False,Nes,60
Medium Spiny Neurons,-0.010822383,0.009711462,0.127,0.873,0.127,0.1245,False,Nes,60
Oligodendrocytes,-0.010326923,0.00968042,0.134,0.866,0.134,0.12766666666666668,False,Nes,60
Oligodendrocyte Precursor Cells,0.00897969,0.012053936,0.767,0.233,0.233,0.154,False,Nes,60
Neurons,0.00861463,0.011923629,0.765,0.235,0.235,0.1702,False,Nes,60
Endothelial Cells,-0.0086800335,0.030321525,0.395,0.605,0.395,0.20766666666666667,False,Nes,60
Excitatory Neurons,0.0033345222,0.013200514,0.594,0.406,0.406,0.23600000000000002,False,Nes,60
Microglia,-0.0035265503,0.01772588,0.415,0.585,0.415,0.258375,False,Nes,60
Neural Stem Cells,-0.00309648,0.020426612,0.43,0.57,0.43,0.2774444444444445,False,Nes,60
Astrocytes,0.0008326058,0.01700541,0.543,0.457,0.457,0.2954,False,Nes,60
Endocrine Cells,0.0016462429,0.057449635,0.521,0.479,0.479,0.31209090909090914,False,Nes,60
GABAergic Neurons,-0.001556144,0.020391488,0.492,0.508,0.492,0.32708333333333334,False,Nes,60
Medium Spiny Neurons,-0.010637048,0.009706523,0.13,0.87,0.13,0.13,False,Maff,60
Oligodendrocytes,-0.010044989,0.009679955,0.136,0.864,0.136,0.133,False,Maff,60
Oligodendrocyte Precursor Cells,0.00993545,0.012048902,0.789,0.211,0.211,0.159,False,Maff,60
Neurons,0.008723873,0.011923629,0.767,0.233,0.233,0.1775,False,Maff,60
Myocytes,0.008350325,0.022687,0.64,0.36,0.36,0.21399999999999997,False,Maff,60
Excitatory Neurons,0.0033338747,0.013198293,0.594,0.406,0.406,0.246,False,Maff,60
Endothelial Cells,-0.007038723,0.030446818,0.409,0.591,0.409,0.2692857142857143,False,Maff,60
Endocrine Cells,0.011577786,0.05744759,0.588,0.412,0.412,0.287125,False,Maff,60
Microglia,-0.002997194,0.017719327,0.424,0.576,0.424,0.30233333333333334,False,Maff,60
Neural Stem Cells,0.002813704,0.020503672,0.559,0.441,0.441,0.3162,False,Maff,60
Astrocytes,0.0014659481,0.016995443,0.555,0.445,0.445,0.3279090909090909,False,Maff,60
GABAergic Neurons,-0.0016563436,0.020390656,0.492,0.508,0.492,0.34158333333333335,False,Maff,60
Medium Spiny Neurons,-0.010668027,0.009705724,0.128,0.872,0.128,0.128,False,Adm,60
Oligodendrocytes,-0.010564841,0.009677057,0.129,0.871,0.129,0.1285,False,Adm,60
Neurons,0.008216335,0.011924233,0.757,0.243,0.243,0.16666666666666666,False,Adm,60
Oligodendrocyte Precursor Cells,0.0059155514,0.012067707,0.694,0.306,0.306,0.2015,False,Adm,60
Myocytes,0.008372271,0.022687001,0.64,0.36,0.36,0.2332,False,Adm,60
Endothelial Cells,-0.009275442,0.030473253,0.39,0.61,0.39,0.25933333333333336,False,Adm,60
Microglia,-0.0039414675,0.017704954,0.408,0.592,0.408,0.2805714285714286,False,Adm,60
Endocrine Cells,0.011702592,0.057447594,0.59,0.41,0.41,0.29675,False,Adm,60
Excitatory Neurons,0.003153283,0.013198063,0.59,0.41,0.41,0.30933333333333335,False,Adm,60
Astrocytes,0.0010003014,0.016992243,0.545,0.455,0.455,0.3239,False,Adm,60
Neural Stem Cells,0.00055570196,0.02049474,0.51,0.49,0.49,0.339,False,Adm,60
GABAergic Neurons,-0.0017359185,0.020405974,0.491,0.509,0.491,0.3516666666666666,False,Adm,60
Oligodendrocytes,-0.0108769955,0.009676945,0.123,0.877,0.123,0.123,False,Eif4ebp1,60
Medium Spiny Neurons,-0.010769583,0.00970492,0.128,0.872,0.128,0.1255,False,Eif4ebp1,60
Oligodendrocyte Precursor Cells,0.009406647,0.012049797,0.774,0.226,0.226,0.159,False,Eif4ebp1,60
Neurons,0.008215298,0.011927843,0.757,0.243,0.243,0.18,False,Eif4ebp1,60
Myocytes,0.008585344,0.022686888,0.644,0.356,0.356,0.2152,False,Eif4ebp1,60
Endothelial Cells,-0.008343324,0.030484715,0.398,0.602,0.398,0.2456666666666667,False,Eif4ebp1,60
Endocrine Cells,0.011897949,0.057447813,0.592,0.408,0.408,0.26885714285714285,False,Eif4ebp1,60
Excitatory Neurons,0.0029536479,0.013201446,0.586,0.414,0.414,0.28700000000000003,False,Eif4ebp1,60
Microglia,-0.0035098675,0.01771944,0.415,0.585,0.415,0.3012222222222223,False,Eif4ebp1,60
Neural Stem Cells,0.0032869456,0.020500088,0.568,0.432,0.432,0.3143,False,Eif4ebp1,60
Astrocytes,0.00080392516,0.016990637,0.543,0.457,0.457,0.32727272727272727,False,Eif4ebp1,60
GABAergic Neurons,-0.0016186299,0.020393519,0.492,0.508,0.492,0.341,False,Eif4ebp1,60
Endocrine Cells,-0.08244264,0.05745587,0.071,0.929,0.071,0.071,False,Fkbp5,60
Oligodendrocyte Precursor Cells,0.015169249,0.0120469965,0.899,0.101,0.101,0.086,False,Fkbp5,60
Myocytes,0.023685656,0.02272458,0.848,0.152,0.152,0.10799999999999998,False,Fkbp5,60
Neurons,0.009669364,0.011856085,0.792,0.208,0.208,0.13299999999999998,False,Fkbp5,60
Medium Spiny Neurons,-0.0064971303,0.009882032,0.262,0.738,0.262,0.1588,False,Fkbp5,60
Excitatory Neurons,0.00618636,0.0132896295,0.674,0.326,0.326,0.18666666666666665,False,Fkbp5,60
Astrocytes,0.005701704,0.017059341,0.649,0.351,0.351,0.21014285714285713,False,Fkbp5,60
Oligodendrocytes,-0.002316146,0.009761054,0.43,0.57,0.43,0.23762499999999998,False,Fkbp5,60
Neural Stem Cells,-0.0015169082,0.020408751,0.457,0.543,0.457,0.26199999999999996,False,Fkbp5,60
Endothelial Cells,0.0020492289,0.03031521,0.53,0.47,0.47,0.28279999999999994,False,Fkbp5,60
Microglia,0.0021745353,0.018001806,0.53,0.47,0.47,0.29981818181818176,False,Fkbp5,60
GABAergic Neurons,-0.0008335962,0.020551546,0.505,0.495,0.495,0.31608333333333327,False,Fkbp5,60
Oligodendrocytes,-0.011641784,0.009671377,0.106,0.894,0.106,0.106,False,Onecut3,60
Medium Spiny Neurons,-0.011041802,0.009703431,0.124,0.876,0.124,0.11499999999999999,False,Onecut3,60
Oligodendrocyte Precursor Cells,0.009396174,0.012049906,0.774,0.226,0.226,0.152,False,Onecut3,60
Neurons,0.008698711,0.011923028,0.767,0.233,0.233,0.17225,False,Onecut3,60
Myocytes,0.008683399,0.022687001,0.644,0.356,0.356,0.209,False,Onecut3,60
Endothelial Cells,-0.008430703,0.030491387,0.395,0.605,0.395,0.24,False,Onecut3,60
Microglia,-0.0042069047,0.017702026,0.401,0.599,0.401,0.263,False,Onecut3,60
Excitatory Neurons,0.003148969,0.013197359,0.59,0.41,0.41,0.281375,False,Onecut3,60
Neural Stem Cells,0.00401977,0.020492837,0.584,0.416,0.416,0.29633333333333334,False,Onecut3,60
Endocrine Cells,0.010766451,0.057448145,0.578,0.422,0.422,0.3089,False,Onecut3,60
Astrocytes,0.0008577815,0.01698823,0.543,0.457,0.457,0.32236363636363635,False,Onecut3,60
GABAergic Neurons,-0.0016347397,0.020388255,0.492,0.508,0.492,0.3365,False,Onecut3,60
Oligodendrocytes,-0.011979942,0.009672541,0.094,0.906,0.094,0.094,False,Col1a1,60
Medium Spiny Neurons,-0.0104332715,0.009709855,0.135,0.865,0.135,0.1145,False,Col1a1,60
Oligodendrocyte Precursor Cells,0.009292511,0.012050019,0.772,0.228,0.228,0.15233333333333335,False,Col1a1,60
Neurons,0.008344313,0.011926756,0.758,0.242,0.242,0.17475000000000002,False,Col1a1,60
Endocrine Cells,-0.033007234,0.057451885,0.285,0.715,0.285,0.1968,False,Col1a1,60
Myocytes,-0.009639403,0.022735033,0.333,0.667,0.333,0.2195,False,Col1a1,60
Microglia,-0.0045435736,0.017702028,0.392,0.608,0.392,0.24414285714285716,False,Col1a1,60
Endothelial Cells,-0.008427413,0.030329023,0.395,0.605,0.395,0.263,False,Col1a1,60
Excitatory Neurons,0.00295073,0.013198176,0.586,0.414,0.414,0.2797777777777778,False,Col1a1,60
Neural Stem Cells,0.0022143065,0.020501409,0.542,0.458,0.458,0.29760000000000003,False,Col1a1,60
Astrocytes,-0.0012936003,0.01703186,0.485,0.515,0.485,0.31463636363636366,False,Col1a1,60
GABAergic Neurons,-0.0016790286,0.02039125,0.491,0.509,0.491,0.32933333333333337,False,Col1a1,60
