,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Myocytes,-0.002832873,0.018748911,0.455,0.545,0.455,0.33533333333333337,False,Notch2
Microglia,0.0016312087,0.018275246,0.519,0.481,0.481,0.3499,False,Notch2
Oligodendrocytes,-0.00038761133,0.010319974,0.493,0.507,0.493,0.3629090909090909,False,Notch2
GABAergic Neurons,-0.0006845885,0.01950153,0.505,0.495,0.495,0.3739166666666667,False,Notch2
Oligodendrocyte Precursor Cells,0.013640232,0.011250372,0.89,0.11,0.11,0.11,False,Notch3
Myocytes,-0.014103409,0.018721556,0.23,0.77,0.23,0.17,False,Notch3
Neurons,0.0100572575,0.013802203,0.766,0.234,0.234,0.19133333333333336,False,Notch3
Endocrine Cells,0.0112386625,0.027855845,0.662,0.338,0.338,0.22800000000000004,False,Notch3
Excitatory Neurons,0.004886979,0.012434923,0.653,0.347,0.347,0.2518,False,Notch3
Astrocytes,0.00393366,0.016292974,0.622,0.378,0.378,0.2728333333333333,False,Notch3
Endothelial Cells,-0.009928577,0.030627271,0.382,0.618,0.382,0.2884285714285714,False,Notch3
Neural Stem Cells,0.0048394613,0.021551713,0.594,0.406,0.406,0.30312500000000003,False,Notch3
Medium Spiny Neurons,0.0012154318,0.009548139,0.565,0.435,0.435,0.3177777777777778,False,Notch3
Microglia,-0.00085511204,0.018074766,0.468,0.532,0.468,0.33280000000000004,False,Notch3
Oligodendrocytes,-0.0003307672,0.010360324,0.496,0.504,0.496,0.3476363636363637,False,Notch3
GABAergic Neurons,-0.0011414302,0.01947867,0.499,0.501,0.499,0.36025,False,Notch3
Oligodendrocytes,-0.010402734,0.008713937,0.107,0.893,0.107,0.107,False,Npc1
Oligodendrocyte Precursor Cells,0.014354421,0.0118300505,0.89,0.11,0.11,0.1085,False,Npc1
Neurons,0.011381008,0.013638009,0.797,0.203,0.203,0.14,False,Npc1
Excitatory Neurons,0.005676482,0.01256801,0.667,0.333,0.333,0.18825000000000003,False,Npc1
Medium Spiny Neurons,0.0034194223,0.009546226,0.65,0.35,0.35,0.22060000000000005,False,Npc1
Neural Stem Cells,0.0070071337,0.021274298,0.634,0.366,0.366,0.24483333333333338,False,Npc1
Myocytes,0.00650382,0.018851498,0.632,0.368,0.368,0.26242857142857146,False,Npc1
Endothelial Cells,-0.008216057,0.030866655,0.399,0.601,0.399,0.2795,False,Npc1
Astrocytes,0.0025210353,0.016692718,0.581,0.419,0.419,0.29500000000000004,False,Npc1
GABAergic Neurons,0.00016612622,0.019752394,0.522,0.478,0.478,0.3133,False,Npc1
Microglia,0.0014072453,0.018463438,0.513,0.487,0.487,0.3290909090909091,False,Npc1
Endocrine Cells,-0.0011961642,0.028078077,0.492,0.508,0.492,0.3426666666666667,False,Npc1
Myocytes,0.051598866,0.018955974,0.998,0.002,0.002,0.002,True,Nsmf
Oligodendrocytes,-0.016819844,0.008863385,0.027,0.973,0.027,0.014499999999999999,True,Nsmf
Neurons,0.018169064,0.012399845,0.935,0.065,0.065,0.03133333333333333,True,Nsmf
Endothelial Cells,-0.013444394,0.030021232,0.328,0.672,0.328,0.10550000000000001,False,Nsmf
Astrocytes,0.00660138,0.017391443,0.665,0.335,0.335,0.15140000000000003,False,Nsmf
Medium Spiny Neurons,-0.0033218001,0.009500941,0.378,0.622,0.378,0.1891666666666667,False,Nsmf
Oligodendrocyte Precursor Cells,0.0033421274,0.01185099,0.619,0.381,0.381,0.2165714285714286,False,Nsmf
Excitatory Neurons,0.0042232885,0.013869421,0.616,0.384,0.384,0.23750000000000004,False,Nsmf
Microglia,-0.0036212537,0.019089766,0.421,0.579,0.421,0.2578888888888889,False,Nsmf
Neural Stem Cells,0.0031348364,0.020655949,0.566,0.434,0.434,0.2755,False,Nsmf
Endocrine Cells,-0.003578154,0.028045299,0.454,0.546,0.454,0.2917272727272728,False,Nsmf
GABAergic Neurons,-0.0017644892,0.020842403,0.491,0.509,0.491,0.3083333333333334,False,Nsmf
Oligodendrocyte Precursor Cells,0.013220451,0.011357325,0.879,0.121,0.121,0.121,False,Ntng1
Myocytes,0.008790601,0.018732855,0.675,0.325,0.325,0.223,False,Ntng1
Astrocytes,0.0063707503,0.016281802,0.668,0.332,0.332,0.25933333333333336,False,Ntng1
Excitatory Neurons,0.004949538,0.012527321,0.653,0.347,0.347,0.28125,False,Ntng1
Neurons,0.0044154744,0.013191401,0.642,0.358,0.358,0.29660000000000003,False,Ntng1
Neural Stem Cells,0.0058557102,0.021537006,0.613,0.387,0.387,0.3116666666666667,False,Ntng1
Endothelial Cells,-0.0078063216,0.031042807,0.402,0.598,0.402,0.3245714285714286,False,Ntng1
Endocrine Cells,0.0051295096,0.027804341,0.577,0.423,0.423,0.33687500000000004,False,Ntng1
Medium Spiny Neurons,0.00029190103,0.009541971,0.535,0.465,0.465,0.35111111111111115,False,Ntng1
Microglia,1.656146e-05,0.01811204,0.488,0.512,0.488,0.3648,False,Ntng1
GABAergic Neurons,-0.00058189465,0.019580873,0.505,0.495,0.495,0.3766363636363636,False,Ntng1
Oligodendrocytes,-0.00034187682,0.010294179,0.496,0.504,0.496,0.3865833333333333,False,Ntng1
Myocytes,0.037367184,0.018882468,0.978,0.022,0.022,0.022,True,Ntsr2
Oligodendrocyte Precursor Cells,0.017869137,0.011818506,0.939,0.061,0.061,0.041499999999999995,True,Ntsr2
Neurons,0.015967669,0.0131792445,0.888,0.112,0.112,0.065,False,Ntsr2
Medium Spiny Neurons,0.008694711,0.009487602,0.816,0.184,0.184,0.09475,False,Ntsr2
Excitatory Neurons,0.009342218,0.012789705,0.767,0.233,0.233,0.1224,False,Ntsr2
Oligodendrocytes,0.004458287,0.009684389,0.685,0.315,0.315,0.1545,False,Ntsr2
Endothelial Cells,-0.012625234,0.030002326,0.338,0.662,0.338,0.18071428571428574,False,Ntsr2
Astrocytes,-0.007492611,0.018528998,0.349,0.651,0.349,0.20175,False,Ntsr2
Neural Stem Cells,-0.0055932244,0.020822734,0.387,0.613,0.387,0.22233333333333338,False,Ntsr2
Microglia,0.004898988,0.018644996,0.604,0.396,0.396,0.23970000000000002,False,Ntsr2
GABAergic Neurons,0.0032958542,0.019971207,0.576,0.424,0.424,0.2564545454545455,False,Ntsr2
Endocrine Cells,-0.00062632724,0.027767723,0.504,0.496,0.496,0.2764166666666667,False,Ntsr2
Oligodendrocyte Precursor Cells,0.011159577,0.011845479,0.827,0.173,0.173,0.173,False,Olig1
Myocytes,0.014970349,0.01873913,0.776,0.224,0.224,0.1985,False,Olig1
Neurons,0.009527105,0.013812674,0.757,0.243,0.243,0.21333333333333335,False,Olig1
Excitatory Neurons,0.0046987287,0.012447677,0.647,0.353,0.353,0.24825,False,Olig1
Neural Stem Cells,0.007464421,0.021494519,0.638,0.362,0.362,0.271,False,Olig1
Astrocytes,0.0038313656,0.01627159,0.62,0.38,0.38,0.2891666666666666,False,Olig1
Oligodendrocytes,-0.0037403437,0.010001936,0.38,0.62,0.38,0.3021428571428571,False,Olig1
Endothelial Cells,-0.008923462,0.031052794,0.395,0.605,0.395,0.31375,False,Olig1
Endocrine Cells,0.0046760477,0.027724626,0.569,0.431,0.431,0.3267777777777778,False,Olig1
Microglia,-0.0010264332,0.0180846,0.467,0.533,0.467,0.3408,False,Olig1
Medium Spiny Neurons,3.2580076e-06,0.009586416,0.516,0.484,0.484,0.3538181818181818,False,Olig1
GABAergic Neurons,-0.0015205003,0.01949149,0.492,0.508,0.492,0.36533333333333334,False,Olig1
Oligodendrocytes,0.017145786,0.0090568205,0.97,0.03,0.03,0.03,True,Olig2
Oligodendrocyte Precursor Cells,-0.009357842,0.011961127,0.201,0.799,0.201,0.1155,False,Olig2
Neurons,0.010271515,0.01379832,0.77,0.23,0.23,0.15366666666666667,False,Olig2
Neural Stem Cells,0.015348628,0.021349577,0.76,0.24,0.24,0.17525000000000002,False,Olig2
Excitatory Neurons,0.004971183,0.012451491,0.654,0.346,0.346,0.20940000000000003,False,Olig2
Myocytes,0.0064687203,0.018727036,0.632,0.368,0.368,0.23583333333333334,False,Olig2
Endothelial Cells,-0.008248995,0.031035393,0.399,0.601,0.399,0.2591428571428572,False,Olig2
Endocrine Cells,0.0027945058,0.0277168,0.541,0.459,0.459,0.284125,False,Olig2
Medium Spiny Neurons,0.0003882077,0.009584974,0.541,0.459,0.459,0.3035555555555556,False,Olig2
Astrocytes,0.00066034164,0.01631973,0.54,0.46,0.46,0.31920000000000004,False,Olig2
Microglia,-0.0011137689,0.018094944,0.466,0.534,0.466,0.3325454545454546,False,Olig2
GABAergic Neurons,-0.0006237201,0.01950625,0.505,0.495,0.495,0.34608333333333335,False,Olig2
Myocytes,0.038355168,0.018819638,0.985,0.015,0.015,0.015,True,Otof
Oligodendrocyte Precursor Cells,0.01331789,0.011286537,0.885,0.115,0.115,0.065,False,Otof
Neurons,0.007964821,0.013704321,0.721,0.279,0.279,0.13633333333333333,False,Otof
Endocrine Cells,0.015160194,0.027878936,0.718,0.282,0.282,0.17275000000000001,False,Otof
Medium Spiny Neurons,0.0041555855,0.009488445,0.682,0.318,0.318,0.20180000000000003,False,Otof
Excitatory Neurons,0.004805306,0.012516887,0.65,0.35,0.35,0.2265,False,Otof
Astrocytes,0.0035145327,0.016221533,0.61,0.39,0.39,0.24985714285714286,False,Otof
Endothelial Cells,-0.00841106,0.031078748,0.399,0.601,0.399,0.2685,False,Otof
Neural Stem Cells,0.0027004606,0.021564858,0.552,0.448,0.448,0.28844444444444445,False,Otof
Microglia,-0.0014353889,0.01807627,0.46,0.54,0.46,0.3056,False,Otof
Oligodendrocytes,-0.00088594935,0.010346372,0.477,0.523,0.477,0.3211818181818182,False,Otof
GABAergic Neurons,-0.00013822236,0.019869162,0.514,0.486,0.486,0.3349166666666667,False,Otof
Oligodendrocyte Precursor Cells,0.013967621,0.011367667,0.894,0.106,0.106,0.106,False,Otud7b
Myocytes,0.02380269,0.018829355,0.892,0.108,0.108,0.107,False,Otud7b
Neurons,0.009220731,0.013771386,0.752,0.248,0.248,0.154,False,Otud7b
Oligodendrocytes,-0.004628408,0.009860186,0.337,0.663,0.337,0.19974999999999998,False,Otud7b
Endocrine Cells,0.010970919,0.027899334,0.657,0.343,0.343,0.2284,False,Otud7b
Excitatory Neurons,0.00410956,0.012473243,0.626,0.374,0.374,0.25266666666666665,False,Otud7b
Astrocytes,0.0038797583,0.016280731,0.621,0.379,0.379,0.27071428571428574,False,Otud7b
Endothelial Cells,-0.008680207,0.030991267,0.395,0.605,0.395,0.28625,False,Otud7b
Medium Spiny Neurons,0.0010871853,0.009544101,0.562,0.438,0.438,0.3031111111111111,False,Otud7b
Neural Stem Cells,0.0021159227,0.021462211,0.538,0.462,0.462,0.31900000000000006,False,Otud7b
Microglia,-0.000375152,0.018114833,0.481,0.519,0.481,0.33372727272727276,False,Otud7b
GABAergic Neurons,-0.0010782363,0.0195328,0.499,0.501,0.499,0.3475,False,Otud7b
Microglia,-0.203715,0.026636995,0.0,1.0,0.0,0.0,True,P2ry12
Oligodendrocyte Precursor Cells,0.012556802,0.011382243,0.866,0.134,0.134,0.067,False,P2ry12
Neurons,0.008685361,0.0137766255,0.733,0.267,0.267,0.13366666666666668,False,P2ry12
Endothelial Cells,-0.012009538,0.03092844,0.352,0.648,0.352,0.18825,False,P2ry12
Oligodendrocytes,-0.0044301143,0.010234644,0.354,0.646,0.354,0.22139999999999999,False,P2ry12
Excitatory Neurons,0.004137059,0.012503673,0.626,0.374,0.374,0.24683333333333332,False,P2ry12
Myocytes,0.0054200017,0.01871549,0.612,0.388,0.388,0.26699999999999996,False,P2ry12
Endocrine Cells,0.0056645297,0.027748935,0.59,0.41,0.41,0.284875,False,P2ry12
Astrocytes,0.0027409187,0.016341388,0.588,0.412,0.412,0.299,False,P2ry12
Medium Spiny Neurons,0.0013155026,0.009542553,0.57,0.43,0.43,0.3121,False,P2ry12
Neural Stem Cells,0.0018898695,0.021450957,0.533,0.467,0.467,0.3261818181818182,False,P2ry12
GABAergic Neurons,-0.0007447108,0.019567145,0.505,0.495,0.495,0.34025,False,P2ry12
Myocytes,-0.079633474,0.018771317,0.0,1.0,0.0,0.0,True,Padi2
Oligodendrocyte Precursor Cells,0.01349977,0.01127385,0.888,0.112,0.112,0.056,False,Padi2
Neurons,0.009993612,0.013813399,0.765,0.235,0.235,0.11566666666666665,False,Padi2
Excitatory Neurons,0.0047461065,0.012447434,0.649,0.351,0.351,0.1745,False,Padi2
Endocrine Cells,0.0070097507,0.027733104,0.608,0.392,0.392,0.21799999999999997,False,Padi2
Endothelial Cells,-0.007843876,0.031025868,0.402,0.598,0.402,0.24866666666666667,False,Padi2
Oligodendrocytes,-0.0029061625,0.010181449,0.411,0.589,0.411,0.27185714285714285,False,Padi2
Astrocytes,0.0023014627,0.016432239,0.574,0.426,0.426,0.291125,False,Padi2
Medium Spiny Neurons,0.0013706571,0.009583482,0.57,0.43,0.43,0.3065555555555556,False,Padi2
Microglia,-0.00058779045,0.018152187,0.473,0.527,0.473,0.32320000000000004,False,Padi2
GABAergic Neurons,-0.0013177796,0.019489462,0.496,0.504,0.496,0.33890909090909094,False,Padi2
Neural Stem Cells,0.00025326083,0.021459838,0.502,0.498,0.498,0.3521666666666667,False,Padi2
Endocrine Cells,0.054477695,0.028533185,0.969,0.031,0.031,0.031,True,Parvb
Oligodendrocyte Precursor Cells,0.013679919,0.011369803,0.888,0.112,0.112,0.07150000000000001,False,Parvb
Myocytes,-0.021941325,0.01876849,0.122,0.878,0.122,0.08833333333333333,False,Parvb
Neurons,0.007969228,0.013668584,0.721,0.279,0.279,0.136,False,Parvb
Excitatory Neurons,0.0054354505,0.01249144,0.661,0.339,0.339,0.1766,False,Parvb
Oligodendrocytes,0.0031298867,0.010094282,0.625,0.375,0.375,0.20966666666666667,False,Parvb
Endothelial Cells,-0.009640655,0.03046817,0.383,0.617,0.383,0.23442857142857143,False,Parvb
Medium Spiny Neurons,0.0021135837,0.009558819,0.599,0.401,0.401,0.25525,False,Parvb
Astrocytes,0.0022400217,0.016419057,0.573,0.427,0.427,0.2743333333333333,False,Parvb
Neural Stem Cells,0.0023837648,0.021444142,0.545,0.455,0.455,0.2924,False,Parvb
Microglia,-0.00013321734,0.018151946,0.486,0.514,0.486,0.31,False,Parvb
GABAergic Neurons,-0.0015276392,0.019552816,0.492,0.508,0.492,0.32516666666666666,False,Parvb
Myocytes,0.027013713,0.018795934,0.925,0.075,0.075,0.075,False,Pcdh15
Neurons,0.010751006,0.01373313,0.782,0.218,0.218,0.1465,False,Pcdh15
Oligodendrocyte Precursor Cells,0.0082865385,0.011842098,0.755,0.245,0.245,0.17933333333333334,False,Pcdh15
Astrocytes,0.0044965902,0.016222307,0.635,0.365,0.365,0.22575,False,Pcdh15
Excitatory Neurons,0.0043547573,0.012508382,0.634,0.366,0.366,0.2538,False,Pcdh15
Endothelial Cells,-0.0076883873,0.03107016,0.404,0.596,0.404,0.2788333333333333,False,Pcdh15
Neural Stem Cells,0.004974092,0.021512711,0.594,0.406,0.406,0.29700000000000004,False,Pcdh15
Endocrine Cells,0.005075706,0.02774352,0.575,0.425,0.425,0.313,False,Pcdh15
Oligodendrocytes,-0.0016642913,0.010291068,0.452,0.548,0.452,0.32844444444444443,False,Pcdh15
Medium Spiny Neurons,0.00028163588,0.009584759,0.535,0.465,0.465,0.34209999999999996,False,Pcdh15
Microglia,-0.001105204,0.018073795,0.466,0.534,0.466,0.3533636363636364,False,Pcdh15
GABAergic Neurons,-0.001499918,0.019617645,0.492,0.508,0.492,0.3649166666666666,False,Pcdh15
Medium Spiny Neurons,-0.033065014,0.01065394,0.0,1.0,0.0,0.0,True,Pde10a
Oligodendrocyte Precursor Cells,0.0154442955,0.011467946,0.907,0.093,0.093,0.0465,True,Pde10a
Myocytes,0.022166476,0.018805616,0.878,0.122,0.122,0.07166666666666667,False,Pde10a
Neurons,0.010762879,0.013675669,0.783,0.217,0.217,0.108,False,Pde10a
Endocrine Cells,-0.015287827,0.027776692,0.299,0.701,0.299,0.1462,False,Pde10a
Excitatory Neurons,0.00539852,0.012586334,0.658,0.342,0.342,0.17883333333333332,False,Pde10a
Astrocytes,0.0052600424,0.016262366,0.647,0.353,0.353,0.2037142857142857,False,Pde10a
Neural Stem Cells,0.00807472,0.021411946,0.647,0.353,0.353,0.222375,False,Pde10a
Endothelial Cells,-0.0073204814,0.031035159,0.408,0.592,0.408,0.243,False,Pde10a
Microglia,-0.0011426749,0.018116144,0.466,0.534,0.466,0.2653,False,Pde10a
Oligodendrocytes,-0.00057020626,0.010274767,0.487,0.513,0.487,0.28545454545454546,False,Pde10a
GABAergic Neurons,-0.00045385517,0.019906847,0.508,0.492,0.492,0.3026666666666667,False,Pde10a
Oligodendrocyte Precursor Cells,0.01423422,0.0113944,0.897,0.103,0.103,0.103,False,Pde1b
Myocytes,0.019860134,0.018780205,0.853,0.147,0.147,0.125,False,Pde1b
Medium Spiny Neurons,-0.007086617,0.009447344,0.235,0.765,0.235,0.16166666666666665,False,Pde1b
Neurons,0.009388354,0.013614792,0.757,0.243,0.243,0.182,False,Pde1b
Astrocytes,0.0042085485,0.016268658,0.63,0.37,0.37,0.21959999999999996,False,Pde1b
Excitatory Neurons,0.004075865,0.012641336,0.621,0.379,0.379,0.24616666666666664,False,Pde1b
Endocrine Cells,0.007863247,0.02774465,0.616,0.384,0.384,0.26585714285714285,False,Pde1b
Endothelial Cells,-0.0076492312,0.03102655,0.405,0.595,0.405,0.28325,False,Pde1b
Neural Stem Cells,0.004236906,0.02145649,0.584,0.416,0.416,0.298,False,Pde1b
Microglia,-0.0014563667,0.018161569,0.46,0.54,0.46,0.3142,False,Pde1b
Oligodendrocytes,-0.0012692702,0.010281122,0.466,0.534,0.466,0.328,False,Pde1b
GABAergic Neurons,0.00077004876,0.019879848,0.53,0.47,0.47,0.3398333333333334,False,Pde1b
Oligodendrocyte Precursor Cells,0.013842034,0.011323244,0.893,0.107,0.107,0.107,False,Pde8a
Oligodendrocytes,-0.010337013,0.009814929,0.135,0.865,0.135,0.121,False,Pde8a
Myocytes,0.019814733,0.01879742,0.852,0.148,0.148,0.13,False,Pde8a
Neurons,0.009652668,0.013805023,0.758,0.242,0.242,0.158,False,Pde8a
Excitatory Neurons,0.0046399934,0.01243889,0.643,0.357,0.357,0.1978,False,Pde8a
Astrocytes,0.0038291817,0.016236614,0.62,0.38,0.38,0.22816666666666666,False,Pde8a
Endothelial Cells,-0.0081317015,0.030939942,0.4,0.6,0.4,0.2527142857142857,False,Pde8a
Neural Stem Cells,0.0050881435,0.0215173,0.595,0.405,0.405,0.27175000000000005,False,Pde8a
Medium Spiny Neurons,0.0014545538,0.009549711,0.576,0.424,0.424,0.2886666666666667,False,Pde8a
Microglia,-0.0011111842,0.018084554,0.466,0.534,0.466,0.30640000000000006,False,Pde8a
Endocrine Cells,-0.0017939584,0.027827026,0.483,0.517,0.483,0.3224545454545455,False,Pde8a
GABAergic Neurons,-0.0010638469,0.019493937,0.5,0.5,0.5,0.33725000000000005,False,Pde8a
Oligodendrocyte Precursor Cells,0.013347724,0.011250839,0.886,0.114,0.114,0.114,False,Pdgfb
Neurons,0.009841186,0.013822452,0.761,0.239,0.239,0.1765,False,Pdgfb
Excitatory Neurons,0.006334068,0.012498567,0.694,0.306,0.306,0.21966666666666668,False,Pdgfb
Myocytes,-0.007726221,0.018734565,0.337,0.663,0.337,0.249,False,Pdgfb
Endothelial Cells,-0.010705903,0.030648185,0.364,0.636,0.364,0.27199999999999996,False,Pdgfb
Astrocytes,0.004391076,0.016211241,0.632,0.368,0.368,0.288,False,Pdgfb
Microglia,-0.003854924,0.018251585,0.41,0.59,0.41,0.30542857142857144,False,Pdgfb
Endocrine Cells,0.0052877422,0.027766597,0.58,0.42,0.42,0.31975,False,Pdgfb
Neural Stem Cells,0.0037473696,0.021553818,0.575,0.425,0.425,0.33144444444444443,False,Pdgfb
Medium Spiny Neurons,0.0013731786,0.009578601,0.57,0.43,0.43,0.3413,False,Pdgfb
Oligodendrocytes,-0.00066678546,0.010365008,0.485,0.515,0.485,0.3543636363636363,False,Pdgfb
GABAergic Neurons,-0.001166074,0.019503824,0.498,0.502,0.498,0.36633333333333334,False,Pdgfb
Endocrine Cells,0.028344754,0.027977943,0.836,0.164,0.164,0.164,False,Pdgfra
Neurons,0.009850138,0.013781436,0.763,0.237,0.237,0.2005,False,Pdgfra
Neural Stem Cells,0.008883102,0.021493986,0.659,0.341,0.341,0.24733333333333332,False,Pdgfra
Excitatory Neurons,0.004579536,0.012446878,0.64,0.36,0.36,0.27549999999999997,False,Pdgfra
Astrocytes,0.0044143964,0.016264126,0.633,0.367,0.367,0.29379999999999995,False,Pdgfra
Endothelial Cells,-0.007471295,0.030918572,0.407,0.593,0.407,0.31266666666666665,False,Pdgfra
Myocytes,0.004036384,0.018750431,0.588,0.412,0.412,0.32685714285714285,False,Pdgfra
Oligodendrocytes,-0.0017444205,0.010331064,0.448,0.552,0.448,0.34199999999999997,False,Pdgfra
Medium Spiny Neurons,0.00056182547,0.00954798,0.548,0.452,0.452,0.3542222222222222,False,Pdgfra
Oligodendrocyte Precursor Cells,0.001322198,0.012261033,0.544,0.456,0.456,0.36439999999999995,False,Pdgfra
Microglia,-0.00073976314,0.018087327,0.47,0.53,0.47,0.374,False,Pdgfra
GABAergic Neurons,-0.0015184471,0.019508908,0.492,0.508,0.492,0.3838333333333333,False,Pdgfra
Oligodendrocyte Precursor Cells,0.013466579,0.011243448,0.888,0.112,0.112,0.112,False,Pdgfrb
Neurons,0.009728176,0.0138290385,0.759,0.241,0.241,0.1765,False,Pdgfrb
Endothelial Cells,-0.016556155,0.030410405,0.293,0.707,0.293,0.2153333333333333,False,Pdgfrb
Excitatory Neurons,0.005108906,0.012446115,0.654,0.346,0.346,0.24799999999999997,False,Pdgfrb
Endocrine Cells,0.008861328,0.027817491,0.635,0.365,0.365,0.2714,False,Pdgfrb
Medium Spiny Neurons,0.0016875681,0.009581373,0.586,0.414,0.414,0.29516666666666663,False,Pdgfrb
Myocytes,-0.0029726247,0.018803077,0.45,0.55,0.45,0.3172857142857142,False,Pdgfrb
Microglia,-0.0010605613,0.018073572,0.466,0.534,0.466,0.335875,False,Pdgfrb
Oligodendrocytes,-0.0008246731,0.010361782,0.478,0.522,0.478,0.3516666666666667,False,Pdgfrb
Astrocytes,3.489412e-05,0.016420381,0.519,0.481,0.481,0.3646,False,Pdgfrb
Neural Stem Cells,-0.0003599937,0.02151381,0.49,0.51,0.49,0.376,False,Pdgfrb
GABAergic Neurons,-0.0009971488,0.019484775,0.501,0.499,0.499,0.38625,False,Pdgfrb
Medium Spiny Neurons,0.02105489,0.009569108,0.978,0.022,0.022,0.022,True,Pdyn
Oligodendrocyte Precursor Cells,0.015304537,0.011267122,0.909,0.091,0.091,0.056499999999999995,False,Pdyn
Neurons,0.01116277,0.013755896,0.789,0.211,0.211,0.10799999999999998,False,Pdyn
Myocytes,0.0095247,0.018736796,0.684,0.316,0.316,0.15999999999999998,False,Pdyn
Excitatory Neurons,0.0057459455,0.012467142,0.673,0.327,0.327,0.19339999999999996,False,Pdyn
Astrocytes,0.004760313,0.016214106,0.639,0.361,0.361,0.2213333333333333,False,Pdyn
Endothelial Cells,-0.007429699,0.031077195,0.407,0.593,0.407,0.24785714285714283,False,Pdyn
GABAergic Neurons,-0.004545711,0.01990848,0.42,0.58,0.42,0.269375,False,Pdyn
Neural Stem Cells,0.0024432568,0.021554057,0.545,0.455,0.455,0.29,False,Pdyn
Endocrine Cells,-0.0030447517,0.02774245,0.461,0.539,0.461,0.3071,False,Pdyn
Microglia,-0.00027946167,0.018080918,0.484,0.516,0.484,0.3231818181818182,False,Pdyn
Oligodendrocytes,4.6918838e-05,0.010348813,0.513,0.487,0.487,0.3368333333333333,False,Pdyn
Myocytes,-0.036128998,0.018757956,0.027,0.973,0.027,0.027,True,Pecam1
Oligodendrocyte Precursor Cells,0.01321388,0.011268678,0.883,0.117,0.117,0.07200000000000001,False,Pecam1
